"subj_idx","gender","year","TaskRelevance","CognitiveLoad","ismatch","Identity","nBack_shape","nBack_color","nBack_label","display_label","response","rt","key_press","acc"
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",793,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",626,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",470,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",576,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",636,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",745,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",696,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",627,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",726,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",551,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",880,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",1047,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",595,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",1009,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",516,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",582,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",892,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",518,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",606,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",503,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",587,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",597,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",488,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",456,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",630,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",732,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",548,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",677,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",645,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",468,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",738,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",931,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",1038,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",658,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",622,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",475,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",665,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",517,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",443,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",969,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",496,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",480,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",605,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",575,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",610,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",466,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",539,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",409,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",1125,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",441,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",854,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",565,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",673,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",717,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",506,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",705,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",567,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",572,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",654,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",659,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",750,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",600,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",1165,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",515,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",683,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",580,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",435,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",474,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",705,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","j",374,"j",0
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",571,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",531,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",1130,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",1249,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",925,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",592,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",552,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",660,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",533,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",625,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",616,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",606,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",630,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",653,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",672,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",573,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",477,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",496,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","j",527,"j",0
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",725,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",1163,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",793,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",949,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",456,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",743,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",864,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",1192,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",614,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",560,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",607,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",698,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",769,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",684,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",552,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",583,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",587,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",660,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",594,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",1222,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",563,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",691,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",524,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",597,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",456,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",557,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",609,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",607,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",711,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",450,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",736,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",458,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",581,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",698,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",791,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",618,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",573,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",638,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",600,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",691,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",526,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",530,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",454,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",658,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",520,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",563,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",503,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",604,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",505,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",793,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",758,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",492,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",513,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",694,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",651,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",508,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",596,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",718,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",671,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",676,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",610,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",502,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",558,"j",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",568,"f",1
23,1,21,"TaskIRRelevant","Low",0,"stranger","../img/circle.png","绿色","生人","红色","f",640,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",717,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",528,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",661,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",520,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",743,"f",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",591,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",839,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",536,"f",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",609,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",608,"j",1
23,1,21,"TaskIRRelevant","Low",0,"self","../img/triangle.png","红色","自我","绿色","f",604,"f",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",527,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",562,"j",1
23,1,21,"TaskIRRelevant","Low",1,"self","../img/triangle.png","红色","自我","红色","j",502,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",520,"j",1
23,1,21,"TaskIRRelevant","Low",1,"stranger","../img/circle.png","绿色","生人","绿色","j",562,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",648,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",589,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",568,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",511,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",604,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",807,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",781,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",597,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",596,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",1079,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",1112,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",660,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",739,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",561,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",957,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",737,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",629,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",602,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",642,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",518,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",597,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","f",1026,"f",0
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",1023,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",615,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",576,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",872,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",805,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",523,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",494,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",613,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",782,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",487,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",536,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",683,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",525,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",508,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",616,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",894,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",534,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",835,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",741,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",535,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",508,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",733,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",617,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",535,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",539,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",474,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",773,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",592,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",607,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",1010,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",743,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",816,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",560,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",854,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",663,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",655,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",617,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",774,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",519,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",563,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",978,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",619,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",810,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",558,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",545,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",580,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",518,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",718,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",939,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",591,"f",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",639,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","j",911,"j",0
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",892,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",1003,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",525,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",657,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",506,"j",1
23,1,21,"TaskIRRelevant","High",0,"stranger","../img/circle.png","绿色","生人","红色","f",740,"f",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",733,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",500,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",610,"f",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",607,"j",1
23,1,21,"TaskIRRelevant","High",0,"self","../img/triangle.png","红色","自我","绿色","f",537,"f",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",1000,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",662,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",506,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",535,"j",1
23,1,21,"TaskIRRelevant","High",1,"stranger","../img/circle.png","绿色","生人","绿色","j",623,"j",1
23,1,21,"TaskIRRelevant","High",1,"self","../img/triangle.png","红色","自我","红色","j",658,"j",1
